Customer_ID,Customer_Name,Age,Gender,Location,Product_Category,Product_ID,Purchase_Date,Purchase_Amount,Payment_Method,Rating,Feedback_Comments,Customer_Lifetime_Value,Loyalty_Score,Discount_Applied,Return_Status,Customer_Segment,Preferred_Shopping_Channel,Churn
18905,Charlie,30.0,Other,Los Angeles,Clothing,602,2020-03-07 10:00:00,347.1757993679172,Credit Card,2.0,Average,3980.846693946424,79,No,No,Regular,In-store,0
19127,Charlie,30.0,Other,New York,Toys,185,2020-03-07 11:00:00,20.37026885119875,Credit Card,4.0,,189.3430788935395,12,No,No,New,Both,1
16047,John,39.0,Other,San Francisco,Clothing,419,2020-03-07 12:00:00,174.9857777597914,Credit Card,4.0,Excellent,920.8045308702918,32,No,No,New,Both,0
18032,Bob,45.0,Male,Chicago,Clothing,131,2020-03-07 13:00:00,80.79309133135662,Credit Card,5.0,,1048.615498207373,47,Yes,No,Regular,Online,0
10001,Eve,69.0,Other,Chicago,Books,435,2020-03-07 14:00:00,124.1563839182392,PayPal,3.0,,810.2750879925537,38,No,Yes,New,In-store,1
16368,,64.0,Male,New York,Electronics,150,2020-03-07 15:00:00,453.6898439707496,Bank Transfer,2.0,Good,4996.877311851794,76,No,Yes,Regular,In-store,1
11949,Bob,62.0,Female,Houston,Home Appliances,178,2020-03-07 16:00:00,28.0777115662764,Bank Transfer,3.0,Good,415.7719233571193,34,No,Yes,New,Online,1
16732,Eve,,Female,Chicago,Electronics,797,2020-03-07 17:00:00,117.7023488613426,Cash,1.0,Average,671.3583045838039,45,No,Yes,Regular,In-store,1
17833,Alice,60.0,Male,Los Angeles,Electronics,273,2020-03-07 18:00:00,161.6889825967334,Cash,3.0,,835.8432928168438,16,No,No,New,Online,1
10917,Bob,36.0,Other,Chicago,Clothing,717,2020-03-07 19:00:00,,Credit Card,,,,80,Yes,Yes,Regular,Online,1
13174,Charlie,25.0,Male,San Francisco,Books,600,2020-03-07 20:00:00,271.7098281420741,Credit Card,4.0,,2381.933941428748,45,No,No,Regular,Online,0
17014,John,69.0,Female,Chicago,Electronics,674,2020-03-07 21:00:00,116.9520465981592,Bank Transfer,2.0,Excellent,1129.993620961236,69,No,No,Regular,Online,0
10089,Bob,25.0,Female,Houston,Toys,175,2020-03-07 22:00:00,90.47812293934568,Bank Transfer,1.0,Average,1133.311206637042,90,No,No,VIP,Online,0
11709,,59.0,Male,Chicago,Toys,415,2020-03-07 23:00:00,126.0310369520982,Credit Card,3.0,,1819.372136956806,80,Yes,No,Regular,Both,0
13041,Charlie,43.0,Other,New York,Electronics,932,2020-03-08 00:00:00,256.2395170838112,Cash,3.0,,1869.409176741044,64,Yes,No,Regular,Online,0
10105,Eve,65.0,Other,Chicago,Clothing,472,2020-03-08 01:00:00,142.8771149984897,PayPal,4.0,,1213.981655729573,61,No,No,Regular,Both,0
19078,Alice,68.0,Male,Houston,Clothing,180,2020-03-08 02:00:00,474.3252257877839,PayPal,5.0,,5182.027702520902,82,No,No,VIP,Online,0
18619,Charlie,43.0,Male,New York,Home Appliances,972,2020-03-08 03:00:00,237.2939585001353,Bank Transfer,5.0,Good,2453.557973572617,42,No,No,Regular,Online,0
11895,Alice,40.0,Other,Los Angeles,Books,739,2020-03-08 04:00:00,38.81004810687216,Bank Transfer,3.0,Excellent,567.2022081377079,2,Yes,Yes,New,Online,1
16090,Eve,60.0,Female,New York,Clothing,794,2020-03-08 05:00:00,367.3405388599504,Bank Transfer,5.0,Excellent,2113.787653435119,69,No,No,Regular,Both,0
18508,,30.0,Male,San Francisco,Home Appliances,854,2020-03-08 06:00:00,171.1341912224049,PayPal,2.0,Good,1847.295119314878,66,No,Yes,Regular,In-store,1
16082,Alice,45.0,Other,New York,Toys,796,2020-03-08 07:00:00,330.2095767085413,PayPal,5.0,,1823.246339490145,95,No,No,VIP,In-store,0
10634,John,26.0,Other,Los Angeles,Toys,831,2020-03-08 08:00:00,,Credit Card,2.0,Good,,14,No,No,New,Online,1
11925,John,37.0,Female,Chicago,Toys,170,2020-03-08 09:00:00,289.6644334493267,Cash,3.0,Bad,1716.835559347303,94,No,No,VIP,Both,0
12056,,36.0,Female,New York,Electronics,953,2020-03-08 10:00:00,388.3547273556577,Bank Transfer,3.0,,5405.60655278095,3,Yes,No,New,Both,1
16917,Eve,65.0,Female,New York,Books,765,2020-03-08 11:00:00,464.7242834695314,Credit Card,3.0,Average,5688.809131302175,42,No,No,Regular,Online,0
13144,Charlie,56.0,Female,New York,Home Appliances,856,2020-03-08 12:00:00,137.9523007722078,PayPal,4.0,,1392.445136989269,92,Yes,No,VIP,Online,0
19631,Charlie,68.0,Female,New York,Books,751,2020-03-08 13:00:00,174.0799059895008,Credit Card,5.0,Good,2451.316125916785,40,No,No,New,Online,0
10552,Charlie,29.0,Male,Los Angeles,Electronics,170,2020-03-08 14:00:00,237.4905459401105,PayPal,1.0,,2010.368906547651,80,No,No,Regular,Online,0
18907,John,32.0,Other,Houston,Home Appliances,145,2020-03-08 15:00:00,464.3156704906345,Cash,,,2471.914905447184,43,Yes,No,Regular,Online,0
15383,John,48.0,Male,Houston,Home Appliances,146,2020-03-08 16:00:00,451.679559837222,PayPal,3.0,,2564.612601383726,48,No,No,Regular,Online,0
13911,Charlie,31.0,Male,New York,Clothing,690,2020-03-08 17:00:00,54.04035724931263,Credit Card,5.0,Excellent,475.5898348054799,12,No,No,New,In-store,1
19905,John,28.0,Male,Los Angeles,Books,521,2020-03-08 18:00:00,74.64561461936732,Cash,2.0,,755.7866505920841,68,No,No,Regular,Online,0
13389,Eve,43.0,Male,Los Angeles,Books,248,2020-03-08 19:00:00,,PayPal,1.0,,,33,Yes,Yes,New,Both,1
19299,Charlie,59.0,Male,New York,Clothing,229,2020-03-08 20:00:00,62.24344367465751,Bank Transfer,3.0,Excellent,728.6040551411869,53,No,No,Regular,In-store,0
18442,John,44.0,Female,San Francisco,Toys,555,2020-03-08 21:00:00,179.3346279408618,PayPal,1.0,,1783.106702580276,36,No,Yes,New,Both,1
12430,Alice,28.0,Female,New York,Electronics,738,2020-03-08 22:00:00,82.70883532656406,Cash,1.0,Good,559.2282880232002,34,No,No,New,Online,0
10458,Charlie,55.0,Other,San Francisco,Books,976,2020-03-08 23:00:00,321.6597740146241,Credit Card,,Good,4205.185350195414,72,Yes,No,Regular,Both,0
10207,Charlie,51.0,Male,New York,Clothing,730,2020-03-09 00:00:00,,Cash,3.0,,,55,No,No,Regular,Online,0
10899,Eve,60.0,Other,San Francisco,Home Appliances,968,2020-03-09 01:00:00,498.3995474442469,Credit Card,,Average,5201.059761319316,11,No,No,New,Both,1
10021,Bob,36.0,Female,San Francisco,Clothing,604,2020-03-09 02:00:00,193.8681549234882,PayPal,4.0,Good,2858.544767690968,13,No,Yes,New,In-store,1
18601,Bob,23.0,Female,New York,Toys,873,2020-03-09 03:00:00,303.51619218616,PayPal,4.0,Good,3335.346286754318,61,Yes,No,Regular,Online,0
10894,Eve,63.0,Female,San Francisco,Electronics,343,2020-03-09 04:00:00,429.5711502267998,Cash,4.0,Average,2269.632752995289,85,Yes,Yes,VIP,Online,1
10514,Eve,69.0,Male,Chicago,Toys,573,2020-03-09 05:00:00,67.55641567022815,Bank Transfer,,Average,944.4397363192469,57,No,Yes,Regular,Both,1
17294,Eve,55.0,Male,Houston,Home Appliances,481,2020-03-09 06:00:00,347.8865614154628,PayPal,5.0,Excellent,1863.655429236801,74,No,No,Regular,In-store,0
14904,Bob,66.0,Female,Los Angeles,Home Appliances,202,2020-03-09 07:00:00,,Bank Transfer,3.0,Good,,60,Yes,Yes,Regular,Online,1
17867,Eve,59.0,Other,San Francisco,Home Appliances,588,2020-03-09 08:00:00,111.0116185372804,Bank Transfer,4.0,,743.4251053910899,68,Yes,No,Regular,Both,0
14109,,45.0,Other,San Francisco,Home Appliances,136,2020-03-09 09:00:00,207.3492731862466,Cash,5.0,,1359.694205020478,74,No,No,Regular,Online,0
17179,Charlie,18.0,Female,Los Angeles,Clothing,753,2020-03-09 10:00:00,47.22054061280926,PayPal,4.0,,296.6164491073649,10,Yes,No,New,In-store,1
11560,Charlie,52.0,Other,San Francisco,Home Appliances,648,2020-03-09 11:00:00,350.7495028087598,Bank Transfer,4.0,,2681.910382581662,52,Yes,No,Regular,Online,0
11266,Alice,,Female,Los Angeles,Home Appliances,619,2020-03-09 12:00:00,133.843907686742,PayPal,5.0,,1459.796473026761,58,Yes,No,Regular,Online,0
13638,Alice,25.0,Other,New York,Clothing,842,2020-03-09 13:00:00,162.5887660719902,Credit Card,,Good,1995.020600482523,84,No,No,VIP,In-store,0
18941,Charlie,69.0,Female,Chicago,Home Appliances,432,2020-03-09 14:00:00,69.32983613831675,Bank Transfer,1.0,Good,489.3195666849786,22,No,Yes,New,In-store,1
13427,John,64.0,Other,Chicago,Toys,496,2020-03-09 15:00:00,433.6829658060469,Cash,1.0,Bad,3601.958479312237,56,No,Yes,Regular,Online,1
14780,Bob,24.0,Male,Houston,Toys,395,2020-03-09 16:00:00,251.7876968485419,Cash,1.0,Good,2115.582563499584,78,No,No,Regular,In-store,0
11927,Bob,28.0,Female,San Francisco,Books,206,2020-03-09 17:00:00,290.3519701153361,Bank Transfer,2.0,Average,4087.294314920287,88,No,No,VIP,Online,0
12356,John,56.0,Female,Houston,Toys,959,2020-03-09 18:00:00,289.0220147164787,PayPal,4.0,,3868.073117525768,69,No,No,Regular,Online,0
14790,Bob,21.0,Other,New York,Electronics,629,2020-03-09 19:00:00,211.1416261252575,Credit Card,2.0,Excellent,2069.5241693045,6,No,No,New,Online,1
10306,Eve,42.0,Female,Chicago,Electronics,924,2020-03-09 20:00:00,104.3396585646883,Credit Card,3.0,Bad,1338.896281951885,88,No,No,VIP,Online,0
17979,Charlie,,Female,New York,Electronics,182,2020-03-09 21:00:00,375.1150467642159,Cash,,,3970.534334380961,11,Yes,No,New,Both,1
13665,Charlie,43.0,Female,New York,Clothing,387,2020-03-09 22:00:00,,Cash,3.0,,,52,No,No,Regular,Both,0
17057,John,55.0,Male,San Francisco,Toys,805,2020-03-09 23:00:00,60.89815723661714,PayPal,2.0,Average,690.3680945110156,66,Yes,Yes,Regular,Online,1
10661,Bob,63.0,Male,New York,Electronics,560,2020-03-10 00:00:00,357.9710684222866,Cash,1.0,,2963.334250237751,63,No,No,Regular,Both,0
14644,Alice,29.0,Other,Chicago,Books,314,2020-03-10 01:00:00,112.3301400214721,PayPal,4.0,Average,683.5622840051122,25,No,Yes,New,In-store,1
18503,Alice,60.0,Male,Houston,Clothing,380,2020-03-10 02:00:00,160.3186481628879,Bank Transfer,,Average,1554.444708242035,38,No,No,New,Online,0
12920,Bob,68.0,Other,Chicago,Books,831,2020-03-10 03:00:00,242.8614588308527,Credit Card,1.0,Bad,3138.572760982541,39,Yes,No,New,Online,0
19274,Alice,54.0,Male,San Francisco,Toys,558,2020-03-10 04:00:00,230.1821451974776,Bank Transfer,4.0,Bad,2487.019179730343,35,No,No,New,In-store,0
18946,John,63.0,Other,Chicago,Home Appliances,900,2020-03-10 05:00:00,357.2037712818496,Cash,5.0,Good,2853.971975571214,86,No,No,VIP,Online,0
16236,John,41.0,Male,Los Angeles,Books,443,2020-03-10 06:00:00,315.4815787872469,Credit Card,5.0,Good,3775.919050901442,85,No,No,VIP,Online,0
16078,Bob,33.0,Male,Houston,Home Appliances,293,2020-03-10 07:00:00,325.7541195181142,Credit Card,5.0,,4261.457205285797,71,Yes,Yes,Regular,Both,1
10352,Alice,30.0,Other,Los Angeles,Clothing,257,2020-03-10 08:00:00,359.8866220211741,Bank Transfer,3.0,Good,1857.932684658023,64,Yes,Yes,Regular,Online,1
19094,John,42.0,Female,Los Angeles,Books,564,2020-03-10 09:00:00,153.380236437498,PayPal,1.0,,1731.186457293057,35,No,No,New,Online,0
17005,John,69.0,Female,San Francisco,Books,203,2020-03-10 10:00:00,167.9433227822321,Credit Card,5.0,,1775.39681613769,37,No,Yes,New,In-store,1
10158,Eve,21.0,Male,New York,Clothing,133,2020-03-10 11:00:00,224.6188964688215,PayPal,2.0,,3245.674159298977,88,No,No,VIP,Both,0
10956,Eve,,Other,Los Angeles,Clothing,201,2020-03-10 12:00:00,160.6564647864278,Bank Transfer,5.0,,1278.919457663209,74,No,No,Regular,Both,0
12071,John,49.0,Female,Chicago,Electronics,738,2020-03-10 13:00:00,,Bank Transfer,3.0,Excellent,,81,No,No,VIP,Online,0
18595,Bob,66.0,Other,New York,Toys,825,2020-03-10 14:00:00,408.8854439465005,PayPal,,,5613.928366510086,59,No,No,Regular,In-store,0
19579,Charlie,24.0,Female,Chicago,Books,424,2020-03-10 15:00:00,90.6807972454545,Bank Transfer,1.0,Bad,1298.104503291563,72,No,No,Regular,In-store,0
13453,Charlie,63.0,Other,Chicago,Books,907,2020-03-10 16:00:00,12.74113638211606,Credit Card,1.0,,120.489927980852,12,No,No,New,In-store,1
16675,John,28.0,Male,New York,Clothing,790,2020-03-10 17:00:00,30.96380144116125,Bank Transfer,5.0,,214.0729539598409,99,No,Yes,VIP,Both,1
10955,John,45.0,Other,New York,Clothing,691,2020-03-10 18:00:00,129.5910910110334,Bank Transfer,2.0,Good,1834.177141232577,31,Yes,No,New,Both,0
16295,John,58.0,Female,Chicago,Toys,240,2020-03-10 19:00:00,66.00273006005972,Credit Card,2.0,Good,974.3467613671636,60,No,No,Regular,In-store,0
11712,Bob,40.0,Male,San Francisco,Clothing,573,2020-03-10 20:00:00,271.3356762973604,PayPal,5.0,Bad,2298.376691987901,85,No,No,VIP,Online,0
14703,Eve,62.0,Other,Houston,Home Appliances,130,2020-03-10 21:00:00,430.4176591364057,Bank Transfer,5.0,Bad,4635.218622868486,11,Yes,Yes,New,Online,1
16563,John,40.0,Female,Houston,Home Appliances,983,2020-03-10 22:00:00,371.0076082474814,PayPal,4.0,,5158.783394920966,95,No,No,VIP,In-store,0
19465,John,67.0,Male,San Francisco,Home Appliances,162,2020-03-10 23:00:00,115.6484409102733,Credit Card,4.0,,1109.033917398973,28,No,No,New,Online,0
15631,Alice,45.0,Other,New York,Home Appliances,659,2020-03-11 00:00:00,205.6566354526351,PayPal,5.0,Good,2507.18459623959,35,Yes,No,New,Online,0
19633,Bob,60.0,Female,Chicago,Toys,186,2020-03-11 01:00:00,258.868162670326,PayPal,3.0,,3501.077121429558,8,No,No,New,Online,1
19989,John,64.0,Other,Houston,Books,403,2020-03-11 02:00:00,407.0008662566344,Cash,4.0,,2273.350337082027,95,No,No,VIP,Online,0
11394,Alice,43.0,Other,Chicago,Home Appliances,160,2020-03-11 03:00:00,421.1695855220207,Cash,5.0,Good,4143.7027826759,64,No,Yes,Regular,Both,1
19461,Charlie,,Male,San Francisco,Clothing,495,2020-03-11 04:00:00,455.7619728348103,Bank Transfer,2.0,,6365.264083634381,3,Yes,No,New,Both,1
14732,John,46.0,Male,Chicago,Home Appliances,433,2020-03-11 05:00:00,259.5301727464088,Cash,4.0,,2871.726390093615,9,Yes,No,New,Online,1
13714,John,36.0,Female,San Francisco,Toys,885,2020-03-11 06:00:00,350.1946257535728,Cash,3.0,,3798.19149623607,44,No,No,Regular,In-store,0
10529,Alice,50.0,Male,New York,Clothing,510,2020-03-11 07:00:00,64.7821819046292,Cash,1.0,Good,918.9591085225526,65,No,No,Regular,Online,0
12958,Bob,53.0,Female,San Francisco,Home Appliances,383,2020-03-11 08:00:00,286.9915903774512,PayPal,2.0,Average,2560.647987211571,63,Yes,Yes,Regular,Online,1
17904,John,31.0,Other,San Francisco,Books,565,2020-03-11 09:00:00,131.8589866408562,PayPal,3.0,Good,903.466632649131,9,No,Yes,New,Online,1
13591,Charlie,31.0,Other,Houston,Clothing,179,2020-03-11 10:00:00,221.5412736630394,Cash,3.0,Bad,2873.33701127839,24,Yes,No,New,In-store,1
16895,John,52.0,Female,Chicago,Clothing,791,2020-03-11 11:00:00,320.6847490702925,Credit Card,3.0,Average,3245.677524328458,53,No,No,Regular,In-store,0
19131,Charlie,47.0,Other,Houston,Books,883,2020-03-11 12:00:00,135.9231095483527,Cash,2.0,Bad,1342.201877588378,95,No,No,VIP,Online,0
10525,Eve,45.0,Male,Los Angeles,Clothing,176,2020-03-11 13:00:00,35.57067832041293,Credit Card,3.0,,512.537618217729,31,No,No,New,Online,0
16477,Eve,34.0,Other,San Francisco,Home Appliances,832,2020-03-11 14:00:00,15.01458964029118,PayPal,1.0,Bad,189.5199911230858,11,No,No,New,Online,1
10001,Charlie,20.0,Male,Los Angeles,Clothing,893,2020-03-11 15:00:00,20.85817241681556,Credit Card,4.0,,161.3779678823184,6,No,No,New,In-store,1
10374,Bob,33.0,Female,Houston,Home Appliances,639,2020-03-11 16:00:00,14.09137138174713,PayPal,,Good,171.6823420866364,26,No,Yes,New,Online,1
14648,John,63.0,Female,Chicago,Books,460,2020-03-11 17:00:00,64.07397771335899,Credit Card,3.0,,911.2913403142383,93,No,No,VIP,Both,0
12365,John,47.0,Other,Houston,Electronics,176,2020-03-11 18:00:00,,PayPal,5.0,Bad,,25,Yes,No,New,Online,1
11525,Eve,69.0,Other,Chicago,Books,608,2020-03-11 19:00:00,118.3985419493266,PayPal,4.0,Excellent,1100.072437371544,45,No,No,Regular,In-store,0
11646,Charlie,46.0,Male,Chicago,Home Appliances,263,2020-03-11 20:00:00,493.5303311481494,Cash,2.0,,2540.061621489875,37,No,Yes,New,In-store,1
10013,John,62.0,Male,New York,Toys,108,2020-03-11 21:00:00,159.9429915523822,Bank Transfer,5.0,Average,1404.605456240575,5,No,No,New,Both,1
14599,John,32.0,Other,San Francisco,Books,274,2020-03-11 22:00:00,72.43618384610556,Bank Transfer,5.0,,773.9009094492582,89,No,No,VIP,In-store,0
12278,,63.0,Other,Houston,Toys,561,2020-03-11 23:00:00,277.3256466422014,PayPal,3.0,,2704.451661879998,47,Yes,No,Regular,In-store,0
13155,Alice,42.0,Female,Chicago,Toys,406,2020-03-12 00:00:00,,Cash,2.0,Excellent,,48,Yes,No,Regular,Both,0
18321,Eve,68.0,Female,Houston,Home Appliances,687,2020-03-12 01:00:00,342.2495846259608,Bank Transfer,3.0,Good,2331.679032230649,51,Yes,No,Regular,Online,0
13814,Eve,55.0,Female,Houston,Home Appliances,344,2020-03-12 02:00:00,155.0802236763707,Bank Transfer,1.0,Bad,1434.338145669929,58,No,No,Regular,In-store,0
13216,Alice,59.0,Other,Chicago,Electronics,221,2020-03-12 03:00:00,285.1919182978129,Cash,5.0,,1467.173897000916,99,Yes,Yes,VIP,Online,1
18219,John,64.0,Other,Los Angeles,Clothing,284,2020-03-12 04:00:00,,Cash,,Bad,,81,No,No,VIP,Both,0
12113,Bob,69.0,Other,San Francisco,Books,131,2020-03-12 05:00:00,366.7712012601937,Bank Transfer,3.0,Good,3394.518178514305,52,Yes,No,Regular,In-store,0
19444,,55.0,Female,San Francisco,Home Appliances,861,2020-03-12 06:00:00,,Bank Transfer,4.0,,,41,No,Yes,Regular,In-store,1
14356,,40.0,Other,New York,Books,668,2020-03-12 07:00:00,436.6971081400528,Credit Card,5.0,Excellent,2526.070558463282,81,Yes,No,VIP,In-store,0
15543,Bob,42.0,Male,New York,Toys,409,2020-03-12 08:00:00,436.3516745886112,Credit Card,4.0,,3702.287656135907,47,Yes,No,Regular,Both,0
14555,,59.0,Other,New York,Clothing,471,2020-03-12 09:00:00,293.6789141094316,PayPal,2.0,Excellent,2290.801104697308,74,Yes,Yes,Regular,Online,1
17062,John,24.0,Other,San Francisco,Electronics,755,2020-03-12 10:00:00,220.629620864494,Bank Transfer,5.0,,2272.771274775391,59,No,No,Regular,Online,0
13374,Alice,39.0,Other,Los Angeles,Books,929,2020-03-12 11:00:00,324.3694448268989,Cash,1.0,,4473.440605956549,20,No,Yes,New,In-store,1
16430,Charlie,34.0,Other,San Francisco,Clothing,695,2020-03-12 12:00:00,410.9238806715269,Cash,4.0,Excellent,2535.442636747833,99,Yes,No,VIP,Both,0
13466,Eve,35.0,Other,San Francisco,Electronics,155,2020-03-12 13:00:00,12.76953137218051,Bank Transfer,2.0,Good,87.75252649947001,62,Yes,No,Regular,Online,0
13081,Bob,66.0,Male,San Francisco,Books,890,2020-03-12 14:00:00,496.0785344172771,PayPal,5.0,Excellent,4551.73646319983,65,Yes,No,Regular,Both,0
10629,Charlie,58.0,Male,San Francisco,Clothing,372,2020-03-12 15:00:00,99.61794844130762,Cash,2.0,Excellent,756.0031861756187,27,No,Yes,New,Online,1
10269,Bob,27.0,Other,Los Angeles,Home Appliances,563,2020-03-12 16:00:00,240.4220029733883,Bank Transfer,1.0,,3234.662677941303,38,No,No,New,In-store,0
15724,John,27.0,Female,New York,Books,777,2020-03-12 17:00:00,437.2945700730047,Bank Transfer,5.0,Bad,2589.506643333761,61,No,No,Regular,Online,0
15897,John,24.0,Other,Houston,Clothing,555,2020-03-12 18:00:00,120.2697955316577,PayPal,2.0,,719.5658139671834,84,No,No,VIP,Online,0
13432,John,65.0,Other,New York,Electronics,769,2020-03-12 19:00:00,243.6296597111878,Bank Transfer,3.0,,2417.22663079097,69,No,No,Regular,Online,0
19472,Bob,67.0,Other,New York,Clothing,348,2020-03-12 20:00:00,74.96526828877779,Cash,5.0,Good,959.342070014565,80,No,No,Regular,Both,0
16276,Charlie,55.0,Female,Houston,Home Appliances,797,2020-03-12 21:00:00,203.5873994402144,Credit Card,5.0,Bad,2870.086386913291,66,No,No,Regular,In-store,0
15895,,44.0,Female,San Francisco,Books,177,2020-03-12 22:00:00,96.79637284857124,PayPal,5.0,Average,1050.473535309977,53,No,No,Regular,Online,0
17115,Charlie,69.0,Female,Los Angeles,Books,633,2020-03-12 23:00:00,188.1775968978669,Bank Transfer,5.0,Average,1627.76121500177,45,No,No,Regular,Online,0
16656,Bob,50.0,Male,Los Angeles,Books,207,2020-03-13 00:00:00,192.9974662284338,PayPal,3.0,,1823.200333939952,95,Yes,Yes,VIP,In-store,1
10575,Charlie,18.0,Female,New York,Home Appliances,372,2020-03-13 01:00:00,496.653686903183,Bank Transfer,1.0,Excellent,4745.897432920738,46,Yes,No,Regular,Online,0
17029,Bob,61.0,Male,Houston,Electronics,863,2020-03-13 02:00:00,497.4583843588484,Credit Card,,Average,4032.841515692109,17,No,No,New,In-store,1
16099,Bob,51.0,Male,Chicago,Books,114,2020-03-13 03:00:00,66.24527654370009,PayPal,3.0,,868.936814182893,86,No,No,VIP,In-store,0
19499,Eve,21.0,Female,San Francisco,Electronics,469,2020-03-13 04:00:00,365.7247018708902,Bank Transfer,2.0,Bad,3487.521292626787,75,No,Yes,Regular,Online,1
13192,Bob,34.0,Female,New York,Clothing,403,2020-03-13 05:00:00,,Credit Card,4.0,Average,,18,No,No,New,Online,1
13178,,21.0,Female,Los Angeles,Electronics,771,2020-03-13 06:00:00,24.79408751522243,Cash,4.0,Bad,290.8145774594051,86,Yes,No,VIP,In-store,0
16052,Alice,60.0,Male,Houston,Electronics,304,2020-03-13 07:00:00,61.61360818003251,Bank Transfer,2.0,Excellent,778.1694613430969,49,No,No,Regular,Both,0
12734,John,43.0,Other,Houston,Books,212,2020-03-13 08:00:00,,Credit Card,3.0,,,60,Yes,No,Regular,Online,0
16116,Eve,21.0,Female,New York,Toys,779,2020-03-13 09:00:00,471.0231384684017,Credit Card,2.0,,7060.256125779003,78,No,No,Regular,Online,0
13568,Eve,18.0,Female,Chicago,Toys,964,2020-03-13 10:00:00,105.0246319375334,PayPal,5.0,,1452.153016808238,33,No,No,New,Both,0
19847,Eve,24.0,Female,Los Angeles,Home Appliances,352,2020-03-13 11:00:00,89.21944442131864,Bank Transfer,2.0,Excellent,506.2910693509692,87,Yes,No,VIP,In-store,0
19771,Alice,47.0,Male,New York,Home Appliances,540,2020-03-13 12:00:00,,Cash,2.0,,,64,No,No,Regular,Online,0
12203,Bob,67.0,Male,Chicago,Toys,285,2020-03-13 13:00:00,262.6180270968197,Bank Transfer,5.0,Average,2981.520555149735,49,No,No,Regular,Online,0
11390,John,26.0,Other,Houston,Clothing,958,2020-03-13 14:00:00,,Credit Card,4.0,Average,,34,No,No,New,Online,0
11742,,52.0,Female,San Francisco,Books,326,2020-03-13 15:00:00,118.5807809153292,Cash,5.0,Average,1378.571403337748,71,No,No,Regular,In-store,0
11925,Bob,25.0,Male,Los Angeles,Books,627,2020-03-13 16:00:00,380.7451661640732,Credit Card,1.0,Bad,2487.324220102802,66,Yes,No,Regular,Online,0
10619,Alice,41.0,Other,Los Angeles,Clothing,767,2020-03-13 17:00:00,161.6810530072989,PayPal,2.0,Good,1976.108354727901,47,Yes,Yes,Regular,In-store,1
11274,Bob,36.0,Female,Chicago,Clothing,453,2020-03-13 18:00:00,461.8443495094111,Bank Transfer,2.0,,5909.374937661628,38,Yes,No,New,In-store,0
10956,Bob,53.0,Male,New York,Toys,722,2020-03-13 19:00:00,331.794126163798,Credit Card,4.0,Bad,4107.709580561776,65,Yes,No,Regular,In-store,0
11939,Alice,67.0,Female,Houston,Home Appliances,100,2020-03-13 20:00:00,223.8120852087697,Credit Card,3.0,Bad,1865.893444401873,72,No,No,Regular,Online,0
13953,Eve,69.0,Female,Chicago,Clothing,652,2020-03-13 21:00:00,397.0568808343942,Bank Transfer,5.0,,4296.255935627863,68,Yes,No,Regular,Both,0
10968,Eve,60.0,Male,San Francisco,Home Appliances,659,2020-03-13 22:00:00,410.7781667628657,Cash,3.0,Bad,5542.968643638775,72,Yes,No,Regular,Online,0
19508,John,,Male,San Francisco,Electronics,519,2020-03-13 23:00:00,152.3359867483824,Credit Card,1.0,,1862.03848927455,53,No,Yes,Regular,Online,1
19235,John,49.0,Male,San Francisco,Books,719,2020-03-14 00:00:00,176.4601264796813,Bank Transfer,5.0,Bad,1261.308842705649,1,Yes,No,New,In-store,1
10281,Eve,31.0,Female,Chicago,Toys,260,2020-03-14 01:00:00,468.6180253270156,PayPal,1.0,Excellent,5635.532817424001,56,No,No,Regular,Both,0
16262,Charlie,35.0,Female,Houston,Books,260,2020-03-14 02:00:00,90.72310879800324,PayPal,1.0,,596.1502448496981,67,Yes,No,Regular,In-store,0
11058,Bob,45.0,Other,Los Angeles,Toys,970,2020-03-14 03:00:00,30.65370431183776,Bank Transfer,1.0,,458.9511527488141,88,Yes,No,VIP,In-store,0
14293,Charlie,46.0,Female,New York,Electronics,227,2020-03-14 04:00:00,232.4871080786791,Credit Card,,,1557.766181556126,12,Yes,No,New,In-store,1
15178,Bob,33.0,Male,Los Angeles,Books,821,2020-03-14 05:00:00,402.5928511193782,Bank Transfer,5.0,Bad,6033.201365893608,37,No,Yes,New,In-store,1
16980,Eve,52.0,Female,Houston,Electronics,250,2020-03-14 06:00:00,388.1173720922654,Bank Transfer,4.0,,3191.034088825311,49,Yes,No,Regular,Online,0
19200,John,,Other,Los Angeles,Toys,543,2020-03-14 07:00:00,460.5700081672879,Credit Card,,,6829.653924583227,60,No,Yes,Regular,Online,1
11229,John,48.0,Other,Chicago,Clothing,866,2020-03-14 08:00:00,271.2683255408297,Cash,3.0,,3478.812954679859,74,No,No,Regular,Online,0
19227,Charlie,21.0,Male,San Francisco,Books,570,2020-03-14 09:00:00,59.03168906760133,Cash,3.0,Bad,414.9842717738093,26,No,No,New,In-store,1
14585,John,54.0,Male,Houston,Electronics,562,2020-03-14 10:00:00,298.4575974246479,PayPal,1.0,Bad,3053.231460131937,53,No,No,Regular,Online,0
18467,Eve,34.0,Other,Houston,Books,829,2020-03-14 11:00:00,391.4138510330737,Cash,5.0,Bad,3650.44912439128,88,Yes,No,VIP,Both,0
12740,Charlie,56.0,Other,Los Angeles,Books,129,2020-03-14 12:00:00,,Bank Transfer,5.0,,,61,No,No,Regular,In-store,0
